invoice_id,invoice_date,paid_date,paid_days,is_paid,amount,currency,supplier_id,supplier_name,global_ultimate_id,global_ultimate_name,category_code,category_name,segment_code,segment_name,plant_id,plant_name,region,country,source_system_id,payment_term_code,payment_term_name,nominal_days
INV-000894,2026-02-23,2026-04-15,51,true,110656.7,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000895,2026-03-20,2026-03-28,8,true,208536.83,USD,SUP-00009,Frontier Polymers Montreal Inc.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET04,Net 4,4
INV-000896,2026-03-18,2026-03-30,12,true,118267.52,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET10,Net 10,10
INV-000897,2026-02-10,2026-02-17,7,true,774961.93,USD,SUP-00071,Redwood Controls Chennai Ltd.,GU-0017,Redwood Controls Inc.,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_ECC,NET07,Net 7,7
INV-000898,2025-11-14,2026-03-03,109,true,45400.11,USD,SUP-00020,Umbra Fasteners Houston Corp.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_S4HANA,NET100,Net 100,100
INV-000899,2026-02-04,2026-03-24,48,true,212093.51,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-ROT,Rotterdam DC,EMEA,Netherlands,ARIBA,NET45,Net 45,45
INV-000900,2025-08-10,2025-08-21,11,true,1722611.6,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,D2N10N45,2% 10 Net 45,45
INV-000901,2025-12-17,2026-01-12,26,true,269081.74,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-MAN,Manchester Plant,EMEA,United Kingdom,SAP_ECC,NET25,Net 25,25
INV-000902,2026-03-18,2026-03-24,6,true,783538.29,USD,SUP-00011,Frontier Polymers Montreal Co.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,NET07,Net 7,7
INV-000903,2026-01-02,2026-01-17,15,true,262126.48,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-MAN,Manchester Plant,EMEA,United Kingdom,SAP_ECC,NET14,Net 14,14
INV-000904,2026-01-29,2026-04-19,80,true,180076.8,USD,SUP-00158,Windward Machinery Osaka Co. Ltd.,GU-0038,Windward Machinery Group,47130000,Cleaning supplies,47000000,Cleaning Equipment and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET75,Net 75,75
INV-000905,2026-05-09,2026-06-20,42,true,432463.72,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000906,2026-06-23,2026-08-06,44,true,176424.02,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET45,Net 45,45
INV-000907,2026-05-11,,,false,1309667.66,USD,SUP-00025,Orion Polymers Monterrey S.A.,GU-0006,Orion Polymers Group,39120000,Electrical wire and cable,39000000,Electrical Systems and Lighting and Components,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET70,Net 70,70
INV-000908,2026-06-24,2026-07-08,14,true,718689.99,USD,SUP-00085,Orion Automation Queretaro S.A. de C.V.,GU-0021,Orion Automation International,78100000,Freight transport,78000000,Transportation and Storage and Mail Services,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET13,Net 13,13
INV-000909,2025-10-29,2026-02-28,122,true,276601.26,USD,SUP-00022,Umbra Fasteners Toronto LLC,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET100,Net 100,100
INV-000910,2025-11-22,2025-11-28,6,true,900362.55,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET05,Net 5,5
INV-000911,2025-09-19,2026-01-17,120,true,224274.25,USD,SUP-00039,Sequoia Fasteners Lille Ltd.,GU-0008,Sequoia Fasteners Holdings,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-STU,Stuttgart Plant,EMEA,Germany,ARIBA,NET120,Net 120,120
INV-000912,2026-06-28,2026-10-03,97,true,154330.63,USD,SUP-00016,Orion Supply Co Nagoya Pvt. Ltd.,GU-0003,Orion Supply Co International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET90,Net 90,90
INV-000913,2025-10-31,2025-11-19,19,true,198118.15,USD,SUP-00068,Harbor Packaging Campinas Ltda.,GU-0016,Harbor Packaging Holdings,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,NET07,Net 7,7
INV-000914,2026-03-05,2026-03-25,20,true,100759.23,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET15,Net 15,15
INV-000915,2025-07-21,2025-09-27,68,true,226864.72,USD,SUP-00017,Orion Supply Co Chennai Co. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-STU,Stuttgart Plant,EMEA,Germany,CONCUR,EOM45,EOM Net 45,60
INV-000916,2026-01-30,2026-02-08,9,true,976784.98,USD,SUP-00056,Sequoia Fluid Systems Campinas S.A.,GU-0014,Sequoia Fluid Systems Global,43210000,Computer equipment,43000000,Information Technology Broadcasting and Telecommunications,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET10,Net 10,10
INV-000917,2026-02-16,2026-06-17,121,true,981161.83,USD,SUP-00035,Sequoia Fasteners Manchester AG,GU-0008,Sequoia Fasteners Holdings,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-STU,Stuttgart Plant,EMEA,Germany,SAP_S4HANA,NET120,Net 120,120
INV-000918,2025-08-29,2025-09-30,32,true,328768.65,USD,SUP-00099,Emerald Energy Campinas Ltda.,GU-0025,Emerald Energy Industries,78180000,Courier and postal services,78000000,Transportation and Storage and Mail Services,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_S4HANA,NET30,Net 30,30
INV-000919,2026-06-09,2026-06-26,17,true,224601.36,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET15,Net 15,15
INV-000920,2025-07-02,2025-07-14,12,true,2558033.26,USD,SUP-00009,Frontier Polymers Montreal Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-LYO,Lyon Plant,EMEA,France,SAP_S4HANA,D2N10N45,2% 10 Net 45,45
INV-000921,2025-08-17,2025-09-19,33,true,221216.44,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,FIELDGLASS,NET08,Net 8,8
INV-000922,2025-10-08,2025-10-15,7,true,272828.05,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET00,Immediate / Due on receipt,0
INV-000923,2025-10-25,2025-11-27,33,true,593504.89,USD,SUP-00075,Everest Bearing Works Queretaro Ltda.,GU-0018,Everest Bearing Works Inc.,44110000,Desk accessories,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_S4HANA,EOM15,End of month + 15,30
INV-000924,2026-01-07,2026-03-17,69,true,598673.94,USD,SUP-00007,Frontier Polymers Charlotte Inc.,GU-0002,Frontier Polymers Global,,,,,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET60,Net 60,60
INV-000925,2025-12-22,2026-02-07,47,true,3774485.06,USD,SUP-00090,Anchor Manufacturing Chennai Ltd.,GU-0022,Anchor Manufacturing Global,80100000,Management consulting,80000000,Management and Business Professionals and Admin Services,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000926,2025-09-17,2025-09-27,10,true,13652.87,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-MAN,Manchester Plant,EMEA,United Kingdom,SAP_ECC,NET05,Net 5,5
INV-000927,2026-03-26,2026-05-02,37,true,1319778.45,USD,SUP-00054,Apex Chemicals Campinas S.A.,GU-0013,Apex Chemicals Corporation,,,,,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_S4HANA,NET35,Net 35,35
INV-000928,2025-07-26,2025-08-07,12,true,26888.6,USD,SUP-00009,Frontier Polymers Montreal Inc.,GU-0002,Frontier Polymers Global,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,ARIBA,D2N15N45,2% 15 Net 45,45
INV-000929,2026-02-01,2026-02-15,14,true,113447.8,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET14,Net 14,14
INV-000930,2025-08-24,2025-10-10,47,true,134102.95,USD,SUP-00005,Falcon Systems Singapore Pte. Ltd.,GU-0001,Falcon Systems Industries,,,,,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET45,Net 45,45
INV-000931,2025-09-25,2026-01-25,122,true,8425240.8,USD,SUP-00039,Sequoia Fasteners Lille Ltd.,GU-0008,Sequoia Fasteners Holdings,43230000,Software licenses,43000000,Information Technology Broadcasting and Telecommunications,PLT-LYO,Lyon Plant,EMEA,France,SAP_S4HANA,NET120,Net 120,120
INV-000932,2025-10-30,2026-01-02,64,true,69217.68,USD,SUP-00018,Orion Supply Co Shanghai Pte. Ltd.,GU-0003,Orion Supply Co International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_S4HANA,NET45,Net 45,45
INV-000933,2026-02-01,,,false,99012.04,USD,SUP-00017,Orion Supply Co Chennai Co. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-PUN,Pune Plant,APAC,India,CONCUR,D15N10N30,1.5% 10 Net 30,30
INV-000934,2025-09-06,2025-10-29,53,true,496481.69,USD,SUP-00027,Orion Polymers Queretaro Ltda.,GU-0006,Orion Polymers Group,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,CONCUR,D2N10N30,2% 10 Net 30,30
INV-000935,2025-08-26,2025-10-11,46,true,77569.38,USD,SUP-00004,Falcon Systems Chennai Co. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET45,Net 45,45
INV-000936,2026-01-16,2026-02-28,43,true,24769.3,USD,SUP-00010,Frontier Polymers Charlotte LLC,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_ECC,MILESTONE,Milestone based,45
INV-000937,2025-07-31,2025-10-04,65,true,484689.74,USD,SUP-00021,Umbra Fasteners Montreal Co.,GU-0004,Umbra Fasteners International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_S4HANA,,,
INV-000938,2026-06-18,,,false,593709.67,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET45,Net 45,45
INV-000939,2025-08-26,2025-09-04,9,true,97327.84,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SNG,Singapore Hub,APAC,Singapore,SAP_S4HANA,NET05,Net 5,5
INV-000940,2025-11-22,2026-01-18,57,true,377384.76,USD,SUP-00096,Copperfield Fabrication Singapore Ltd.,GU-0024,Copperfield Fabrication Holdings,78180000,Courier and postal services,78000000,Transportation and Storage and Mail Services,PLT-PUN,Pune Plant,APAC,India,FIELDGLASS,NET30,Net 30,30
INV-000941,2026-04-10,2026-05-01,21,true,151974.33,USD,SUP-00135,Titan Industrial Supply Singapore Pte. Ltd.,GU-0033,Titan Industrial Supply International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET21,Net 21,21
INV-000942,2026-05-05,2026-06-12,38,true,545314.34,USD,SUP-00050,Marlin Controls Osaka Pte. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-SHA,Shanghai Plant,APAC,China,ARIBA,NET40,Net 40,40
INV-000943,2026-04-16,2026-05-10,24,true,478670.29,USD,SUP-00008,Frontier Polymers Detroit Corp.,GU-0002,Frontier Polymers Global,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_S4HANA,NET25,Net 25,25
INV-000944,2025-10-18,2025-11-29,42,true,172729.72,USD,SUP-00018,Orion Supply Co Shanghai Pte. Ltd.,GU-0003,Orion Supply Co International,90120000,Travel services,90000000,Travel and Food and Lodging and Entertainment Services,PLT-SHA,Shanghai Plant,APAC,China,SAP_ECC,NET21,Net 21,21
INV-000945,2026-04-01,2026-05-16,45,true,186617.34,USD,SUP-00113,Northwind Fluid Systems Eindhoven S.p.A.,GU-0028,Northwind Fluid Systems International,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-MAN,Manchester Plant,EMEA,United Kingdom,FIELDGLASS,D2N10N45,2% 10 Net 45,45
INV-000946,2025-12-17,2026-02-02,47,true,88670.64,USD,SUP-00061,Sequoia Fluid Systems Sao Paulo S.A.,GU-0014,Sequoia Fluid Systems Global,,,,,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,NET45,Net 45,45
INV-000947,2026-06-07,2026-07-09,32,true,116078.43,USD,SUP-00145,Halcyon Tooling Manchester AG,GU-0035,Halcyon Tooling International,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-CLT,Charlotte Plant,NAMER,United States,SAP_ECC,D1N10N30,1% 10 Net 30,30
INV-000948,2026-05-13,2026-10-16,156,true,1154900.85,USD,SUP-00049,Marlin Controls Shenzhen Co. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-CHN,Chennai Plant,APAC,India,SAP_S4HANA,NET150,Net 150,150
INV-000949,2026-02-01,2026-03-18,45,true,102488.59,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-SHA,Shanghai Plant,APAC,China,SAP_S4HANA,NET45,Net 45,45
INV-000950,2026-04-17,2026-05-21,34,true,268883.15,USD,SUP-00074,Everest Bearing Works Sao Paulo Ltda.,GU-0018,Everest Bearing Works Inc.,78180000,Courier and postal services,78000000,Transportation and Storage and Mail Services,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,EOM15,End of month + 15,30
INV-000951,2025-08-29,2025-11-12,75,true,977196.46,USD,SUP-00136,Redwood Logistics Manchester B.V.,GU-0034,Redwood Logistics Global,40140000,Fluid handling pumps,40000000,Distribution and Conditioning Systems and Equipment,PLT-ROT,Rotterdam DC,EMEA,Netherlands,SAP_ECC,EOM60,End of month + 60,75
INV-000952,2026-03-23,2026-04-10,18,true,692288.53,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_S4HANA,NET14,Net 14,14
INV-000953,2026-02-04,2026-02-17,13,true,306599.31,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-STU,Stuttgart Plant,EMEA,Germany,ARIBA,NET14,Net 14,14
INV-000954,2025-12-12,2025-12-31,19,true,273141.66,USD,SUP-00042,Zenith Bearings Monterrey S.A. de C.V.,GU-0010,Zenith Bearings Industries,76120000,Waste management,76000000,Industrial Cleaning Services,PLT-MTY,Monterrey Plant,LATAM,Mexico,FIELDGLASS,NET04,Net 4,4
INV-000955,2025-08-11,2025-09-28,48,true,74783.04,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_S4HANA,NET45,Net 45,45
INV-000956,2026-03-16,2026-04-17,32,true,546253.49,USD,SUP-00068,Harbor Packaging Campinas Ltda.,GU-0016,Harbor Packaging Holdings,44120000,Office supplies,44000000,Office Equipment and Accessories and Supplies,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,SAP_ECC,NET07,Net 7,7
INV-000957,2026-03-14,2026-06-14,92,true,380729.21,USD,SUP-00028,Orion Polymers Sao Paulo Ltda.,GU-0006,Orion Polymers Group,90100000,Catering and restaurants,90000000,Travel and Food and Lodging and Entertainment Services,PLT-SAO,Sao Paulo Plant,LATAM,Brazil,CONCUR,NET70,Net 70,70
INV-000958,2026-05-22,2026-07-16,55,true,484135.49,USD,SUP-00013,Orion Supply Co Osaka Pvt. Ltd.,GU-0003,Orion Supply Co International,43190000,Communications devices,43000000,Information Technology Broadcasting and Telecommunications,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,,,
INV-000959,2025-09-26,2025-11-11,46,true,430719.13,USD,SUP-00002,Falcon Systems Bengaluru Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,SAP_ECC,NET45,Net 45,45
INV-000960,2025-07-09,2025-08-12,34,true,6596768.81,USD,SUP-00029,Vantage Technologies Rotterdam Ltd.,GU-0007,Vantage Technologies Inc.,84120000,Banking and finance services,84000000,Financial and Insurance Services,PLT-MAN,Manchester Plant,EMEA,United Kingdom,SAP_S4HANA,EOM15,End of month + 15,30
INV-000961,2025-07-03,2025-08-16,44,true,37834.02,USD,SUP-00001,Falcon Systems Osaka Pvt. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-MTY,Monterrey Plant,LATAM,Mexico,SAP_ECC,NET45,Net 45,45
INV-000962,2025-08-02,2025-08-20,18,true,268436.39,USD,SUP-00024,Apex Supply Co Lyon AG,GU-0005,Apex Supply Co Global,31350000,Machined castings,31000000,Manufacturing Components and Supplies,PLT-HOU,Houston Plant,NAMER,United States,SAP_ECC,NET14,Net 14,14
INV-000963,2026-01-05,2026-01-23,18,true,6016076.02,USD,SUP-00050,Marlin Controls Osaka Pte. Ltd.,GU-0012,Marlin Controls Group,72100000,Facility maintenance,72000000,Building and Facility Maintenance Services,PLT-SHA,Shanghai Plant,APAC,China,FIELDGLASS,NET11,Net 11,11
INV-000964,2025-09-19,2025-10-04,15,true,119426.12,USD,SUP-00168,Highpoint Bearing Works Osaka Pte. Ltd.,GU-0041,Highpoint Bearing Works Holdings,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-TOR,Toronto Plant,NAMER,Canada,SAP_S4HANA,D15N10N30,1.5% 10 Net 30,30
INV-000965,2025-08-13,2025-08-19,6,true,174990.61,USD,SUP-00006,Falcon Systems Nagoya Pte. Ltd.,GU-0001,Falcon Systems Industries,44100000,Office machines,44000000,Office Equipment and Accessories and Supplies,PLT-PUN,Pune Plant,APAC,India,ARIBA,NET05,Net 5,5
INV-000966,2026-06-23,2026-07-11,18,true,341430.15,USD,SUP-00023,Umbra Fasteners Detroit Corp.,GU-0004,Umbra Fasteners International,31160000,Hardware and fasteners,31000000,Manufacturing Components and Supplies,PLT-DET,Detroit Plant,NAMER,United States,SAP_ECC,NET10,Net 10,10
INV-000967,2025-10-31,2025-11-19,19,true,307246.77,USD,SUP-00082,Silverline Fabrication Shanghai Pvt. Ltd.,GU-0020,Silverline Fabrication Industries,25100000,Motor vehicles,25000000,Commercial and Private Vehicles and Components,PLT-SHA,Shanghai Plant,APAC,China,ARIBA,NET45,Net 45,45
